id,time,F_x
0,3360,4.474225176463852
0,3380,3.6239990039996073
0,3400,4.448604466894916
0,3420,3.1140511170905185
0,3440,3.284146896729304
0,3460,1.920990268183536
0,3480,4.467463100245383
0,3500,7.661309407232216
0,3520,10.413547802271397
0,3540,14.283388082017261
0,3560,19.540569147741593
0,3580,22.99734945345415
0,3600,26.794766085302143
0,3620,31.20698954935583
0,3640,35.80597650867775
0,3660,37.72372434239135
0,3680,40.47451387066317
0,3700,41.78617329268759
0,3720,43.687563378528715
0,3740,42.64577125796932
0,3760,42.01471912789497
0,3780,43.91175942566299
0,3800,43.25981031236932
0,3820,42.63215525255088
0,3840,42.33761472074045
0,3860,43.623645017862444
0,3880,43.33398978408939
0,3900,43.4107074817355
0,3920,44.66219163601503
0,3940,42.82047267947317
0,3960,43.76093918632306
0,3980,43.03739992524934
0,4000,43.0680127560636
0,4020,43.14126880722434
0,4040,42.61055829761664
0,4060,42.67137334080221
0,4080,43.33527912135625
0,4100,44.02420991470878
0,4120,43.409140272637124
0,4140,42.059790758849644
0,4160,43.844992538455635
0,4180,44.20242219783914
0,4200,43.548033012536415
0,4220,42.61998394271003
0,4240,43.19630888411404
0,4260,42.88573235936715
0,4280,43.28618028785502
0,4300,41.45815185016792
0,4320,43.24202279615607
0,4340,43.04413826756914
0,4360,43.647000672098315
0,4380,43.19784334270649
0,4400,43.23922361064336
0,4420,43.35475664029207
0,4440,43.086206935232894
0,4460,42.79622315941994
0,4480,42.91484191646656
0,4500,43.39347283009076
0,4520,43.372857504271714
0,4540,42.44973650708594
0,4560,42.842518933929014
0,4580,42.62200873827939
0,4600,43.197395755770884
0,4620,42.434220400815214
0,4640,42.482004825704706
0,4660,42.50324374760788
0,4680,40.20681102525862
0,4700,38.33693592237333
0,4720,35.16336787135155
0,4740,31.48982839963736
0,4760,26.16588044854186
0,4780,21.826714348808924
0,4800,19.0842808894498
0,4820,15.740743577332637
0,4840,10.468472404231873
0,4860,8.902010933636426
0,4880,3.904427380267731
0,4900,3.6860191498323305
0,4920,3.926246389371732
0,4940,4.908321546725757
0,4960,4.532521231297419
0,4980,3.2675319386198285
0,5000,3.684632041038094
0,5020,4.327462479364056
0,5040,2.454417623304858
0,5060,5.407124780104176
0,5080,5.879676316574957
0,5100,7.149819044654203
0,5120,11.70099073336918
0,5140,15.492748173993844
0,5160,17.939359240575932
0,5180,23.11250646018669
0,5200,26.473890772421747
0,5220,30.237522089900793
0,5240,35.10422821890163
0,5260,38.011799664378934
0,5280,42.01613401606424
0,5300,41.70844483211136
0,5320,42.83269636058287
0,5340,43.750885493631614
0,5360,42.995073415783615
0,5380,43.77249809174595
0,5400,42.04244488234368
0,5420,42.26022558196227
0,5440,42.49651750816007
0,5460,43.352049860256784
0,5480,43.152772609925016
0,5500,43.63028667990635
0,5520,42.88204294742473
0,5540,42.43921818557609
0,5560,42.27585838998448
0,5580,43.369514512157146
0,5600,43.01738201576776
0,5620,43.54946427255046
0,5640,43.37401165063839
0,5660,43.140674009142025
0,5680,43.63548835719199
0,5700,43.31715698946321
0,5720,43.74338259283007
0,5740,42.959871169590336
0,5760,44.04235551241211
0,5780,42.92960448687113
0,5800,44.17695807924929
0,5820,43.451778100904576
0,5840,43.44726878878601
0,5860,41.16260888405756
0,5880,43.67678277165219
0,5900,42.44344301303224
0,5920,43.57130526967193
0,5940,43.70536978282921
0,5960,43.51933381291973
0,5980,43.53283751664299
0,6000,43.640422558658734
0,6020,44.188226934210505
0,6040,43.26779578452454
0,6060,42.59889341173527
0,6080,42.44420908088746
0,6100,43.182528097200105
0,6120,43.459526697862856
0,6140,43.15717987365602
0,6160,42.723320800289855
0,6180,43.16900032715739
0,6200,43.023097086697625
0,6220,41.97394172555277
0,6240,42.55327836035573
0,6260,42.005908355836105
0,6280,39.64955094372829
0,6300,38.049712585681256
0,6320,35.27983944586001
0,6340,31.502062847572084
0,6360,27.154643465200813
0,6380,22.311771163273455
0,6400,19.8843228285565
0,6420,15.826134973988756
0,6440,11.760429015512802
0,6460,7.463712508234769
0,6480,4.532359504117119
0,6500,5.013212441206065
0,6520,3.26193260604027
0,6540,4.919702571568805
0,6560,3.1186190631344015
0,6580,3.583656219673406
0,6600,4.345517745216011
0,6620,3.954653872091405
0,6640,3.1266043706800044
0,6660,4.920344338481108
0,6680,6.0759150309552385
0,6700,7.571439863716152
0,6720,10.584513363501937
0,6740,15.046470295218857
0,6760,18.99925729756246
0,6780,22.987249398316763
0,6800,27.173490990006943
0,6820,31.00444120820441
0,6840,34.91309630426866
0,6860,38.30202976513908
0,6880,41.2512442586968
0,6900,41.66365359971179
0,6920,42.16202977856612
0,6940,42.77357964444056
0,6960,41.57023465415909
0,6980,42.959068084205185
0,7000,42.290108721826314
0,7020,43.89581965324948
0,7040,44.08142717829549
0,7060,44.03610334953982
0,7080,43.3816205953761
0,7100,42.91887441365595
0,7120,42.87485524487269
0,7140,42.43607883954732
0,7160,43.45920709669009
0,7180,41.85059834774465
0,7200,42.97968714474494
0,7220,42.08414426178659
0,7240,43.503037239752295
0,7260,43.26397071844204
0,7280,43.06196704519488
0,7300,41.99678404247354
0,7320,43.65381235243584
0,7340,42.705103480796815
0,7360,42.792047892688196
0,7380,42.00469720683472
0,7400,43.189119841481286
0,7420,43.070171028521024
0,7440,43.67530060430929
0,7460,42.584090279613164
0,7480,43.212931832388136
0,7500,43.39492499213595
0,7520,43.41171928273117
0,7540,42.82178439152263
0,7560,42.924188896835076
0,7580,42.38405636389532
0,7600,42.9376958282493
0,7620,44.056686658134964
0,7640,42.832859080621134
0,7660,42.695101473573125
0,7680,43.844752941661675
0,7700,43.11478168318416
0,7720,43.5993190494692
0,7740,42.3623041726217
0,7760,43.66366535268855
0,7780,42.91094173352386
0,7800,43.19164975946692
0,7820,44.52632184794663
0,7840,43.8959424748365
0,7860,42.60044129089673
0,7880,41.46277493816061
0,7900,37.8227171954754
0,7920,34.578039420018506
0,7940,31.90866443357789
0,7960,26.714390777512385
0,7980,22.798418053386047
0,8000,19.125072669552672
0,8020,15.440329054270729
0,8040,11.492916870478197
0,8060,8.560058147377957
0,8080,3.548395779902584
0,8100,3.8989709318062706
0,8120,3.1153418817607803
0,8140,4.207094620220893
0,8160,3.498726763371063
0,8180,4.042911754932347
0,8200,4.732835144050212
0,8220,4.531441383686674
0,8240,3.479944275177602
0,8260,2.9683152591977917
0,8280,5.997350476719663
0,8300,7.747771565241487
0,8320,11.341848651482671
0,8340,15.56742741125137
0,8360,18.559079357797163
0,8380,22.92701037032219
0,8400,26.63647845617638
0,8420,31.082438021996577
0,8440,34.987826515879725
0,8460,38.212841507027925
0,8480,40.32606983822644
0,8500,41.70003710146967
0,8520,42.719311373586955
0,8540,42.610263549026406
0,8560,42.70593394765871
0,8580,42.70212925409007
0,8600,43.50951681239265
0,8620,42.47170984949406
0,8640,42.859259711950244
0,8660,42.99746631406433
0,8680,43.913267540408825
0,8700,42.52511739101383
0,8720,43.351153373556144
0,8740,42.42677137315601
0,8760,43.27800466477351
0,8780,43.31160861856971
0,8800,43.99885976366128
0,8820,43.84418671016693
0,8840,42.92223880921942
0,8860,42.83651696421356
0,8880,41.43655466938746
0,8900,43.18589200844076
0,8920,43.0193706639422
0,8940,43.29160557219944
0,8960,42.694435326988724
0,8980,43.18952881279943
0,9000,43.73377707916323
0,9020,44.25265582465645
0,9040,42.66263811150656
0,9060,42.34380381892416
0,9080,42.88967674759407
0,9100,43.73092044062564
0,9120,43.63082107617363
0,9140,43.74996639301049
0,9160,43.433364451296775
0,9180,42.44130259663131
0,9200,41.43895465800072
0,9220,42.094647602577396
0,9240,44.40198228446796
0,9260,42.85900445784907
0,9280,42.79237154572511
0,9300,43.2830087753511
0,9320,43.80000917741794
0,9340,42.366527938645895
0,9360,42.1204326824349
0,9380,42.43243336978841
0,9400,42.35835932504347
0,9420,43.2645024003725
0,9440,44.08033923622197
0,9460,41.10513001601591
0,9480,41.33480879371682
0,9500,37.33269184679296
0,9520,34.005846069195506
0,9540,30.814984063879535
0,9560,27.41390616604118
0,9580,21.98851413865484
0,9600,18.882251038094935
0,9620,13.998510548280487
0,9640,10.693540980462078
0,9660,8.824462504205648
0,9680,4.710939685761286
0,9700,3.895936602485586
0,9720,3.6997274384147754
0,9740,4.310019920755037
0,9760,3.8934006167115855
0,9780,3.2347320029164273
0,9800,3.0780306235655064
0,9820,4.41077085854568
0,9840,2.9851499716999634
0,9860,3.894026170195148
0,9880,4.212811242623367
0,9900,6.991664316962435
0,9920,11.286934675592963
0,9940,14.908639680107305
0,9960,18.40356749178273
0,9980,23.80658888868085
0,10000,26.88739797784641
0,10020,31.317015648083558
0,10040,34.850463702573464
0,10060,36.255155535213504
0,10080,41.09383145051045
0,10100,41.68033952032548
0,10120,43.19258775724434
0,10140,43.38054595213202
0,10160,42.54289170394183
0,10180,43.096557186333584
0,10200,42.89213559811207
0,10220,43.53539092484584
0,10240,42.329325345883255
0,10260,42.21993336709908
0,10280,43.34388625222138
0,10300,43.467884811069155
0,10320,42.149036458991496
0,10340,43.08410766322397
0,10360,43.421061041935054
0,10380,42.978670398334096
0,10400,41.15728674912761
0,10420,42.514437178619474
0,10440,42.353415059493116
0,10460,42.50810768705327
0,10480,43.59840976926202
0,10500,43.61946119289023
0,10520,43.067335161971386
0,10540,43.018359947266816
0,10560,43.666429260530634
0,10580,43.87433049859187
0,10600,42.99203812226571
0,10620,41.95516183757216
0,10640,42.60748515307961
0,10660,44.52887897893449
0,10680,44.439240877816076
0,10700,43.279935791492946
0,10720,42.44182618340576
0,10740,43.24745853375757
0,10760,42.41536329793069
0,10780,43.670140300680515
0,10800,43.253806222895065
0,10820,42.6421334030767
0,10840,43.84429749349219
0,10860,42.85593864888868
0,10880,43.190807848851286
0,10900,42.592694988123284
0,10920,42.62317848287282
0,10940,42.62099942436308
0,10960,42.66721165490412
0,10980,43.21456657663243
0,11000,42.644389299926154
0,11020,42.697529612028596
0,11040,43.10778536596804
0,11060,42.917971720189165
0,11080,40.883601798491156
0,11100,37.42653494542136
0,11120,35.28664457823674
0,11140,30.4102257660173
0,11160,27.307098574663232
0,11180,23.40673880464794
0,11200,18.635015058094485
0,11220,14.988381326746907
0,11240,9.906291504104814
0,11260,6.863087620366077
0,11280,4.8358070144232075
0,11300,4.31310526704464
0,11320,4.024963705490184
0,11340,4.762298394799617
0,11360,4.668740429013189
0,11380,4.18027587054999
0,11400,3.722219714807374
0,11420,4.455963574170508
0,11440,3.6497050471581307
0,11460,3.59594031495622
0,11480,5.5465661342640376
0,11500,8.041290537572884
0,11520,10.148353771108154
0,11540,14.704682179111552
0,11560,17.91597903298595
0,11580,22.46921080615574
0,11600,26.970177693388756
0,11620,31.65985469887558
0,11640,36.43870200000329
0,11660,37.35297449941197
0,11680,41.49925825946348
0,11700,41.71375777329761
0,11720,43.59547690220238
0,11740,42.145419218121724
0,11760,43.15352176801665
0,11780,43.605087611946104
0,11800,42.86287747008894
0,11820,42.87950857962274
0,11840,43.25248421240399
0,11860,42.7232643164814
0,11880,43.91343569512601
0,11900,43.46657634573034
0,11920,42.4971518430873
0,11940,43.4014130464666
0,11960,42.62393118181645
0,11980,41.850464554464594
0,12000,42.42960292196736
0,12020,44.54944607620578
0,12040,43.641425691222054
0,12060,42.33061424045041
0,12080,42.21269317526191
0,12100,42.40457785908277
0,12120,42.459956614492896
0,12140,42.687656671348186
0,12160,42.7811075716484
0,12180,43.618696999472846
0,12200,43.50769127014387
0,12220,42.12310623665466
0,12240,43.22984937315563
0,12260,43.34667547662066
0,12280,41.74142755577945
0,12300,42.726252756714544
0,12320,42.677769738077934
0,12340,44.231832304153805
0,12360,42.62469436638925
0,12380,42.043299102875785
0,12400,43.16305689722128
0,12420,42.83002401105726
0,12440,42.22637216844919
0,12460,43.59356420075234
0,12480,42.540535413997034
0,12500,42.61007752970816
0,12520,43.323782708792095
0,12540,42.42447236408997
0,12560,43.31332130416049
0,12580,42.72713253011969
0,12600,43.77763293866979
0,12620,44.470172265186946
0,12640,43.43455553586861
0,12660,40.18828527419809
0,12680,41.56508548879188
0,12700,38.217582912585605
0,12720,34.95347296940653
0,12740,31.364236338597152
0,12760,25.527256431609132
0,12780,23.440833993438112
0,12800,17.97970636723034
0,12820,15.28003483272948
0,12840,10.018071365942166
0,12860,7.198202401431547
0,12880,6.166121153901159
0,12900,3.359071257677484
0,12920,3.3796053704155993
0,12940,3.672040986350458
0,12960,4.630579073770567
0,12980,2.949918530240311
0,13000,3.2205030354423654
0,13020,3.5402328351400456
0,13040,4.1609155444274615
0,13060,4.55394040589998
0,13080,6.248007728071682
0,13100,9.26113098909617
0,13120,11.454137349648958
0,13140,15.641781587071355
0,13160,19.67144098169854
0,13180,23.34686406809429
0,13200,27.26447659589252
0,13220,30.506425730775923
0,13240,34.97178401982901
0,13260,37.67572518045874
0,13280,41.12810212338302
0,13300,42.56555861849893
0,13320,42.715199337407185
0,13340,43.04593341994094
0,13360,43.46107032436728
0,13380,42.169295509813075
0,13400,42.626451518916014
0,13420,43.26896583250048
0,13440,42.5408845879566
0,13460,43.25641650546119
0,13480,43.64461087487946
0,13500,43.57205183941899
0,13520,43.332007055002144
0,13540,42.70192353497268
0,13560,42.67671928737745
0,13580,43.6163388198705
0,13600,43.34898275977913
0,13620,42.45628444434551
0,13640,43.50362921111452
0,13660,42.25067958050668
0,13680,42.56255679529433
0,13700,43.42908602684286
0,13720,42.59715359915451
0,13740,44.01737724960217
0,13760,42.275983924366734
0,13780,43.423218910134864
0,13800,44.012035028848864
0,13820,42.93499577775875
0,13840,43.35227728829261
0,13860,42.78778932052788
0,13880,43.35716503833214
0,13900,43.558704247344274
0,13920,44.53499252810193
0,13940,44.33743265637939
0,13960,43.564559581485945
0,13980,43.02404527038906
0,14000,42.7172893353485
0,14020,44.35267073686331
0,14040,41.90344404103827
0,14060,43.02988893847702
0,14080,42.859474971951016
0,14100,43.565772471202386
0,14120,42.729045340804205
0,14140,43.36857799092646
0,14160,43.20210965912175
0,14180,43.50096512138263
0,14200,44.154252475458264
0,14220,43.714173428389024
0,14240,43.73141507843775
0,14260,42.73234867997429
0,14280,40.86683694589552
0,14300,37.384959898695335
0,14320,35.44969793595333
0,14340,31.250290073849946
0,14360,27.84887701427865
0,14380,24.11827046507063
0,14400,18.49219095699533
0,14420,14.154971899361001
0,14440,10.868135069629936
0,14460,7.321902880686062
0,14480,4.668465783478038
0,14500,4.101467045978406
0,14520,5.382151915735896
0,14540,4.107042204737796
0,14560,4.16348171018988
0,14580,3.033649762582537
0,14600,4.590502848464828
0,14620,4.976400123755327
0,14640,3.3544502941317837
0,14660,3.6951033992653057
0,14680,5.718272558067517
0,14700,7.856356354308673
0,14720,11.282144133895034
0,14740,15.117810203732672
0,14760,18.940080915325435
0,14780,22.220300055099084
0,14800,26.81320847888894
0,14820,31.4047849182085
0,14840,36.17636705137153
0,14860,37.44323164113336
0,14880,40.408098868589356
0,14900,41.9117027041809
0,14920,42.92218784545087
0,14940,43.434482659131824
0,14960,42.35182069508498
0,14980,43.99263349077531
0,15000,42.41876494255831
0,15020,42.25756466728858
0,15040,43.62816330982367
0,15060,42.92593407569917
0,15080,42.94195620000302
0,15100,43.34219084874695
0,15120,43.15482939896399
0,15140,43.8270870283019
0,15160,42.630326121364554
0,15180,43.431831761588775
0,15200,42.764663107070305
0,15220,41.39356277812426
0,15240,42.719484234180456
0,15260,42.75402188013467
0,15280,42.81264862448708
0,15300,43.01136432560097
0,15320,44.11743136223161
0,15340,42.743185575392175
0,15360,41.97917172254596
0,15380,42.80034818352447
0,15400,42.686528269843066
0,15420,44.28244413846028
0,15440,41.96739451887348
0,15460,44.31032159303833
0,15480,43.06580469263306
0,15500,43.23189057008884
0,15520,43.06703076616205
0,15540,42.61468392948908
0,15560,43.140965184545465
0,15580,42.42199751885123
0,15600,43.30723780842263
0,15620,42.145002038979996
0,15640,42.755424389979986
0,15660,42.30918327699231
0,15680,42.315097268161
0,15700,43.14434162596301
0,15720,42.64181822404838
0,15740,43.66682802100036
0,15760,42.39817010712919
0,15780,43.18459054158238
0,15800,42.175386553595864
0,15820,43.10800712248812
0,15840,41.95056055649824
0,15860,41.87862298085541
0,15880,41.30283710875403
0,15900,38.15400258706624
0,15920,35.385434645370154
0,15940,31.256078598371783
0,15960,27.00869806516241
0,15980,23.20503673111431
0,16000,19.813543739189683
0,16020,15.280117525507482
0,16040,10.631884462033211
0,16060,7.590172267153574
0,16080,5.362935856109004
0,16100,3.7657672186162023
0,16120,4.245363665043586
0,16140,4.530405793073857
0,16160,3.3013030177818226
0,16180,3.391686155588111
0,16200,4.242283410255747
0,16220,2.58883098680031
0,16240,4.265460643383206
0,16260,4.86596423081147
0,16280,5.271372396252068
0,16300,8.727759770520077
0,16320,10.229768544237489
0,16340,15.815515144361608
0,16360,19.134677702303506
0,16380,22.93022694842668
0,16400,28.519594278523034
0,16420,30.919046209719948
0,16440,35.22787558663804
0,16460,38.70297991019757
0,16480,41.03181460118702
0,16500,41.54988654255589
0,16520,43.2627669328681
0,16540,42.49326233716906
0,16560,42.13723261813884
0,16580,44.40400765256437
0,16600,42.37583591769373
0,16620,42.478312701820386
0,16640,43.238427835794376
0,16660,42.733471806145175
0,16680,43.099797647374196
0,16700,43.31564664043693
0,16720,42.17296161089231
0,16740,43.062095660184674
0,16760,42.29899392769158
0,16780,41.91953075769584
0,16800,42.838819363530476
0,16820,43.15122090304657
0,16840,43.52642847429144
0,16860,43.830444632991274
0,16880,43.297046509953766
0,16900,42.270835023911594
0,16920,43.08722992315198
0,16940,43.7616270738425
0,16960,42.57914373813147
0,16980,42.624884916095915
0,17000,41.88044170028924
0,17020,43.94727963837845
0,17040,43.0778843773592
0,17060,42.5814901730101
0,17080,43.72446615020642
0,17100,43.46220995521245
0,17120,44.34447804298677
0,17140,43.32038569578703
0,17160,43.82587953300731
0,17180,42.56168605108018
0,17200,43.579737204226575
0,17220,42.58103778116856
0,17240,42.60722885142489
0,17260,43.2254762701265
0,17280,42.480934032983086
0,17300,43.8417102392422
0,17320,43.137555223780076
0,17340,43.383805082312534
0,17360,43.24111023806828
0,17380,43.398422443250126
0,17400,42.62427839020546
0,17420,42.492297289854015
0,17440,42.17575433331352
0,17460,42.82359795797132
0,17480,40.838965064825295
0,17500,36.91084241008914
0,17520,35.2418052549342
0,17540,30.91614467311006
0,17560,27.070833742018003
0,17580,22.995725115852157
0,17600,18.169451009087947
0,17620,15.142114506584424
0,17640,11.016634854817996
0,17660,8.356413051730295
0,17680,3.948380723088217
0,17700,3.755987177178966
0,17720,5.074576589094783
0,17740,3.999978292445472
0,17760,4.222461579484689
0,17780,4.869273020987469
0,17800,4.05884366310949
0,17820,4.043763845337312
0,17840,4.144344983101151
0,17860,4.040930030828713
0,17880,4.566741342965783
0,17900,8.262919297740824
0,17920,10.630385239211286
0,17940,16.174555970633918
0,17960,18.43607602483083
0,17980,22.334622237986764
0,18000,26.523570162763598
0,18020,30.278986533148718
0,18040,35.35121835672507
0,18060,37.99421513112433
0,18080,40.464765242940665
0,18100,43.19452918730531
0,18120,42.87494699876832
0,18140,42.909847581503676
0,18160,43.18471563012923
0,18180,43.17887766105355
0,18200,42.49271313505544
0,18220,42.615906237507374
0,18240,43.609653211516964
0,18260,41.47192280670958
0,18280,42.949350362136805
0,18300,43.07346914042465
0,18320,42.91239569333807
0,18340,42.78813548256127
0,18360,43.843953551887076
0,18380,43.130205241873966
0,18400,43.60412091954157
0,18420,42.843169074537286
0,18440,42.33162836013433
0,18460,42.551462202770445
0,18480,43.25635125196988
0,18500,43.73046122484297
0,18520,41.961322722144615
0,18540,43.63004102568417
0,18560,41.492799291305154
0,18580,41.627454196453684
0,18600,43.79722026407264
0,18620,43.58484906460695
0,18640,42.08102619800995
0,18660,44.0324656000044
0,18680,43.025124825816185
0,18700,41.477584766299074
0,18720,42.01978791219713
0,18740,42.28484700400821
0,18760,43.2916320753777
0,18780,43.08017204292193
0,18800,43.5077563703252
0,18820,42.80398816242868
0,18840,43.75436045203136
0,18860,43.464155697063305
0,18880,43.567397631423866
0,18900,43.25771946116642
0,18920,41.937255828355184
0,18940,42.801847183291244
0,18960,43.267944257939085
0,18980,42.4240520683772
0,19000,43.45742767666533
0,19020,43.54403464263672
0,19040,43.56366140063784
0,19060,42.620778355763655
0,19080,41.60513506807212
0,19100,38.18013447470804
0,19120,35.07424123050538
0,19140,31.871508931610343
0,19160,25.857370432373177
0,19180,23.197636944648796
0,19200,19.581591359467726
0,19220,15.288391782744823
0,19240,10.630996726999358
0,19260,8.288137673002904
0,19280,6.595367046448004
0,19300,4.208102139798895
0,19320,3.189354625248402
0,19340,2.9769987302969345
0,19360,3.695790536324021
0,19380,5.030908942157936
0,19400,4.411293861268421
0,19420,3.9640856528274755
0,19440,4.821595934458695
0,19460,3.9110233748533436
0,19480,5.971861964805738
0,19500,7.360440976359333
0,19520,11.480999232175837
0,19540,15.336037993124464
0,19560,19.278201586438
0,19580,23.121456790729724
0,19600,27.376999482284138
0,19620,30.884846373288415
0,19640,34.51399168126125
0,19660,37.899046346413066
0,19680,40.39182606495136
0,19700,42.40577482803818
0,19720,44.79466787660061
0,19740,43.96351441712598
0,19760,42.570566164135286
0,19780,43.92302006799407
0,19800,42.28822164044615
0,19820,43.73911474679197
0,19840,43.358242342993314
0,19860,42.92984640943342
0,19880,43.95385965434138
0,19900,42.30213511292905
0,19920,43.880529202635785
0,19940,41.75180140880376
0,19960,43.14037662749722
0,19980,42.99306136393466
0,20000,42.75615647783423
0,20020,42.89575495428304
0,20040,42.11120881504203
0,20060,42.37518236760704
0,20080,42.258705458752274
0,20100,42.18914122986843
0,20120,43.28468843922964
0,20140,43.25971170765737
0,20160,42.19042208942243
0,20180,44.07014883567875
0,20200,42.81544395721644
0,20220,42.343766308945334
0,20240,43.52165625391566
0,20260,42.89004120609875
0,20280,42.74459339668369
0,20300,42.49816411190155
0,20320,43.14247228837775
0,20340,43.19528725497987
0,20360,44.22276658309266
0,20380,44.03812110184168
0,20400,42.62195672367101
0,20420,43.74097205840502
0,20440,43.30792183436084
0,20460,42.89703398984743
0,20480,43.648197494092756
0,20500,44.458058310995334
0,20520,43.06616189491959
0,20540,42.273789031048224
0,20560,42.88810265511623
0,20580,43.094926315377066
0,20600,42.565280181748825
0,20620,42.56480420260279
0,20640,42.86578497609782
0,20660,41.42230656716869
0,20680,40.76493573980881
0,20700,37.912184147984675
0,20720,35.72476381588986
0,20740,29.922312525566895
0,20760,27.574238573767403
0,20780,23.272765120479622
0,20800,18.42201129194953
0,20820,14.693932963764071
0,20840,10.9414988001162
0,20860,7.378375383104826
0,20880,5.420061995497376
0,20900,2.8210414827151453
0,20920,3.54199122802939
0,20940,4.824332777359333
0,20960,4.370249990965121
0,20980,4.284735806885471
0,21000,4.333383419871233
0,21020,3.9532751513592026
0,21040,3.6757789890209325
0,21060,3.2424032750985123
0,21080,4.718646785565568
0,21100,8.341975483536148
0,21120,9.889908978058143
0,21140,14.995000059639237
0,21160,18.92699706332997
0,21180,23.076232071914074
0,21200,28.050251174909206
0,21220,31.008810157525954
0,21240,33.44183095394777
0,21260,37.48709891365081
0,21280,42.016286501689734
0,21300,40.754898107823834
0,21320,41.714101800259
0,21340,42.077512509628065
0,21360,42.973481296732515
0,21380,42.62928371299098
0,21400,42.713423465776096
0,21420,42.49041524955137
0,21440,42.21848096442655
0,21460,44.16828608149454
0,21480,43.61062097629637
0,21500,43.59178097580685
